id,title,subtitle,author,publication,published_date,read_time_mins,claps,url,skills,data_skills
376430d6c15e,What is a Data Lake? It is not a Data Swamp,Introduction to a reference architecture for building a…,Rakibul Haque,Towards Data Science,26/05/2021,5,107,https://towardsdatascience.com/what-is-a-data-lake-it-is-not-a-data-swamp-376430d6c15e,Architecture,
320ee8a28afd,How to ensure data quality in the era of Big Data,… and the rise of unknown data failures in the…,Patrik Liu Tran,VALIDIO,26/05/2021,23,352,https://medium.com/validio/how-to-ensure-data-quality-in-the-era-of-big-data-320ee8a28afd,Big Data,
a9582aa2e7b2,3 Data Engineering Experts Share Their Thoughts on Where Data Is Headed,Could data engineering…,SeattleDataGuy,Better Programming,27/05/2021,6,171,https://betterprogramming.pub/3-data-engineering-experts-share-their-thoughts-on-where-data-is-headed-a9582aa2e7b2,Data Engineering,
7a9e031426c9,Data Engineering Interview Preparation Guide,,Ajay Kumar Nagaraj,,27/05/2021,3,118,https://medium.com/@ajknzhol/data-engineering-interview-preparation-guide-7a9e031426c9,Data Engineering,
f3a86139fe61,Data Engineering: Processing Data,We have seen what Data Engineering is and how to implement appropriate data storage solutions.,Clifford Frempong,,27/05/2021,3,340,https://medium.com/@clifflolo/data-engineering-processing-data-f3a86139fe61,Data Engineering; Processing,
9be0ccf66453,6 SQL Window Functions Coding Problems On Ranking - Interview Countdown P1,That SQL interview is…,AnBento,Towards Data Science,28/05/2021,9,582,https://towardsdatascience.com/6-sql-window-functions-coding-problems-on-ranking-interview-countdown-p1-9be0ccf66453,Coding; Structured Query Language (SQL); Windows,SQL
dab000a3440d,Managing Billions of Data Points: Evolution of Workflow Management at Groupon,,shril,Groupon Product and Engineering,28/05/2021,4,130,https://medium.com/groupon-eng/managing-billions-of-data-points-evolution-of-workflow-management-at-groupon-dab000a3440d,Management,
3477addb797a,Database Transactions and Isolation Levels,"In this post, let us explore database transactions and the isolation levels involved in the same. Precondition: This post is directed towards junior developers. I will try to make this as simple as I can. Please also note that this will be a multi-part…",Ishan Mishra,,29/05/2021,6,102,https://medium.com/@ishanmishra23/database-transactions-and-isolation-levels-3477addb797a,Database,
d589733ce4cc,Building Data Platforms — The ETL bias,Building Data Platforms I — The ETL bias,João Vazao Vasques,CodeX,30/05/2021,8,795,https://medium.com/codex/building-data-platforms-the-etl-bias-d589733ce4cc,Extract Transform Load (ETL); Platform,ETL
32563e23c6b8,A Visual Introduction to Debezium,"A story-based introduction to understanding what Debezium is, how it…",Dunith Dhanushka,Event-driven Utopia,30/05/2021,10,163,https://medium.com/event-driven-utopia/a-visual-introduction-to-debezium-32563e23c6b8,,
6def679d36bb,Snapshot Isolation Level,"In my previous post about isolation levels, we read about the Read Committed isolation level. We saw what are dirty reads and dirty writes and how the Read Committed isolation level grants us protection from those issues by aborting the transaction in case of violation.",Ishan Mishra,,30/05/2021,7,100,https://medium.com/@ishanmishra23/snapshot-isolation-level-6def679d36bb,Translation,
46fc1faff6ae,The Most Important Skill for Data Engineers,"Technology Changes Fast, but Fundamentals are Eternal",Leo Godin,Geek Culture,31/05/2021,3,185,https://medium.com/geekculture/the-most-important-skill-for-data-engineers-46fc1faff6ae,Engineering Technology,
edce708a9b8e,What is lakeFS: A Critical Survey,"A critical introduction to lakeFS, a new metadata layering solution…",Jonathan Merlevede,datamindedbe,31/05/2021,12,145,https://medium.com/datamindedbe/what-is-lakefs-a-critical-survey-edce708a9b8e,,
42d6c704af09,5 Data Engineering Videos To Help Grow Your DE Career,From Roadmaps To Data Projects,SeattleDataGuy,SeattleDataGuy,31/05/2021,4,266,https://medium.com/coriers/5-data-engineering-videos-to-help-grow-your-career-42d6c704af09,Data Engineering; Video,
478f49e89873,The State of Data Engineering in 2021,A look at the entire ecosystem of data engineering tools and…,Paul Singman,Whispering Data,01/06/2021,9,662,https://medium.com/whispering-data/the-state-of-data-engineering-in-2021-478f49e89873,Data Engineering,
823d176264f5,"Introducing Prequel.ai, the all-in-one workspace for data analysts",,Joseph Moon,Hyperquery,01/06/2021,4,969,https://blog.hyperquery.ai/introducing-prequel-ai-the-all-in-one-workspace-for-data-analysts-823d176264f5,Artificial Intelligence (AI); Data Analysis,AI
1ee2ad2b34ac,Recurring data delivery and ingestion with S3 bucket replication,Simplify data delivery and ingestion…,Angely Philip,YipitData Engineering,01/06/2021,3,104,https://medium.com/yipitdata-engineering/recurring-data-delivery-and-ingestion-with-s3-bucket-replication-1ee2ad2b34ac,Amazon S3,
d808dcbee1da,What should Data Engineering Practitioners master after Python and SQL?,,Ketan Sahu,Plumbers Of Data Science,02/06/2021,3,142,https://medium.com/plumbersofdatascience/what-should-data-engineering-practitioners-master-after-python-and-sql-d808dcbee1da,Data Engineering; Python,Python Programming
6fc688bfd244,AWS Kinesis vs. SNS vs. SQS — A Comparison With Python Examples,How to choose a decoupling service…,Anna Geller,Better Programming,02/06/2021,8,229,https://betterprogramming.pub/aws-kinesis-vs-sns-vs-sqs-a-comparison-with-python-examples-6fc688bfd244,Amazon Web Service (AWS); Python,Python Programming
db37dd54561f,"Stemma: The Leading Modern Data Catalog, Made Easy",,Bogomil Balkansky,Sequoia Capital Publication,02/06/2021,3,335,https://medium.com/sequoia-capital/stemma-the-leading-modern-data-catalog-made-easy-db37dd54561f,,
7e9f5e0fe0a4,A brief history of Paradime,problem of data collaboration in the,Kaustav Mitra,paradime.io,03/06/2021,4,136,https://medium.com/paradime-labs/a-brief-history-of-paradime-7e9f5e0fe0a4,Collaboration; History,
1e95127594de,The Rise of the Metadata Lake,Introducing a new way of storing metadata for today’s limitless use…,Prukalpa,Towards Data Science,04/06/2021,6,370,https://towardsdatascience.com/the-rise-of-the-metadata-lake-1e95127594de,,
d198ca0e74d4,5 Data Sources for Data Engineering Projects,Developing your first data engineering portfolio,SeattleDataGuy,Better Programming,04/06/2021,6,428,https://betterprogramming.pub/5-data-sources-for-data-engineering-projects-d198ca0e74d4,Data Engineering,
ebec24d56106,"SQL vs. NoSQL Database: When to Use, How to Choose",Difference between SQL and NoSQL databases. Deep…,Satish Chandra Gupta,Towards Data Science,07/06/2021,11,363,https://towardsdatascience.com/datastore-choices-sql-vs-nosql-database-ebec24d56106,Database; NoSQL; Structured Query Language (SQL),NoSQL; SQL
240a93c52e1a,Apache Airflow — A New Way To Write DAGs,ETL Frameworks to Scale Your Data Pipelines,Nicholas Leong,Towards Data Science,07/06/2021,6,112,https://towardsdatascience.com/apache-airflow-a-new-way-to-write-dags-240a93c52e1a,Apache Airflow; Data Pipeline; Extract Transform Load (ETL),ETL
1dffbc7deafe,Making use of boto3 “out-of-the-box” DynamoDB Serializers,,Flávio Teixeira,Towards AWS,07/06/2021,2,158,https://towardsaws.com/making-use-of-boto3-out-of-the-box-dynamodb-serializers-1dffbc7deafe,Box; DynamoDB,
70ba2eb6baf3,Creating a Soft Delete Archive Table with PostgreSQL,,Taron Foxworth,Meroxa,08/06/2021,2,105,https://medium.com/meroxa/creating-a-soft-delete-archive-table-with-postgresql-70ba2eb6baf3,PostgreSQL; Table,
ddb659b4a05,What I wish I knew before going into Data Engineering,,Coussement Bruno,datamindedbe,09/06/2021,7,444,https://medium.com/datamindedbe/what-i-wish-i-knew-before-going-into-data-engineering-ddb659b4a05,Data Engineering,
5bfd87eea928,7 Layers of MLOps Security,"Part 1, Securing your data",Denys Linkov,,09/06/2021,15,153,https://medium.com/@denyslinkov/7-layers-of-mlops-security-5bfd87eea928,MLOps; Security,
976d17fbdd20,Building a Version-Controlled Data Aquarium,How we built a data platform designed with scale and…,Abhinava Singh,Benchling Engineering,10/06/2021,8,598,https://benchling.engineering/building-a-version-controlled-data-aquarium-976d17fbdd20,Platform; Version Control,
f0e16272e71c,Is Real-Time Processing Worth It For Your Analytical Use Cases?,Real-time technologies are powerful…,Anna Geller,Towards Data Science,10/06/2021,9,138,https://towardsdatascience.com/is-real-time-processing-worth-it-for-your-analytical-use-cases-f0e16272e71c,Analytical; Image Processing,
98633371ea7b,Why & how to market yourself as a data engineer,Understand the values of marketing ourself and how to…,Mehdi Ouazza,Towards Data Science,10/06/2021,5,148,https://towardsdatascience.com/why-how-to-market-yourself-as-a-data-engineer-98633371ea7b,Market; Marketing,
c32d7bb02ac2,How to dramatically increase your Elasticsearch throughput and concurrency capacity,,Flomin Ron,Explorium.ai,10/06/2021,4,239,https://medium.com/explorium-ai/how-to-dramatically-increase-your-elasticsearch-throughput-and-concurrency-capacity-c32d7bb02ac2,Concurrency; Elasticsearch,
5c20378309a2,Как подружить ClickHouse и Vertica,Авторы: ,Профи,,10/06/2021,8,149,https://medium.com/@profi/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D0%B4%D1%80%D1%83%D0%B6%D0%B8%D1%82%D1%8C-clickhouse-%D0%B8-vertica-5c20378309a2,,
a53a9a476dc4,Data in Context: Lineage Explorer in DataHub,"DataHub aims to empower users to discover, trust and take action on data in their…",Gabriel Lyons,DataHub Project,11/06/2021,8,241,https://medium.com/datahub-project/data-in-context-lineage-explorer-in-datahub-a53a9a476dc4,,
2789f35adb5d,Creating an environment with Airflow and DBT on AWS (part 3),Using DBT Cloud and integrating Airflow…,Arthur Chaves,Towards Data Science,15/06/2021,11,118,https://towardsdatascience.com/creating-an-environment-with-airflow-and-dbt-on-aws-part-3-2789f35adb5d,Amazon Web Service (AWS),
b8a50c3f5e7b,Scalable and Reliable Kafka Ingestion from Rails,,Rahul Singh,keeptruckin-eng,15/06/2021,12,755,https://medium.com/keeptruckin-eng/scalable-and-reliable-kafka-ingestion-from-rails-b8a50c3f5e7b,Apache Kafka; Grails; Ruby on Rails,
d6b0898c132d,Noteable: The Interactive Notebook Document for Modern Data Teams,,Matthew Seal,Noteable,15/06/2021,6,1000,https://medium.com/noteableio/noteable-the-interactive-notebook-document-for-modern-data-teams-d6b0898c132d,,
3ef8cde46096,Giving the power of data in hands of your data analyst,,Satyam Krishna,Lambda,15/06/2021,7,406,https://lambda.grofers.com/giving-the-power-of-data-in-hands-of-your-data-analyst-3ef8cde46096,,
8dee642493fb,Data Engineers Shouldn’t Write Airflow Dags — Part 2,A framework proposal for Apache Airflow,Antony Henao,Towards Data Science,16/06/2021,7,164,https://towardsdatascience.com/data-engineers-shouldnt-write-airflow-dags-part-2-8dee642493fb,Apache Airflow,
115f0772c9b6,The Future of Data Engineering,"In our previous post, “The Data Engineering Megatrend: A Brief History,” we looked at the history of data…",RudderStack,Geek Culture,16/06/2021,7,166,https://medium.com/geekculture/the-future-of-data-engineering-115f0772c9b6,Data Engineering; History,
d0cc20fd189a,Unit Testing in dbt — Part 1,dbt (data build tool) is a powerful tool in the ELT pipeline that allows…,Betsy Varghese,Servian,16/06/2021,4,135,https://servian.dev/unit-testing-in-dbt-part-1-d0cc20fd189a,Build Tool; TestNG; Testing,
11488420a39,Building Data Platforms II — The Age of the plumber is over,,João Vazao Vasques,Geek Culture,17/06/2021,8,710,https://medium.com/geekculture/building-data-platforms-ii-the-age-of-the-plumber-is-over-11488420a39,Platform,
d1c54bd1793e,The Beginner’s Guide to the Modern Data Stack,"A curated list of blogs, books, newsletters, podcasts…",Prukalpa,Towards Data Science,17/06/2021,4,382,https://towardsdatascience.com/the-beginners-guide-to-the-modern-data-stack-d1c54bd1793e,Newsletters,
4c057d06824d,Building a data mesh to support an ecosystem of data products at Adevinta,Our central P&T teams…,Adevinta,Adevinta Tech Blog,17/06/2021,10,298,https://medium.com/adevinta-tech-blog/building-a-data-mesh-to-support-an-ecosystem-of-data-products-at-adevinta-4c057d06824d,,
58158db6409b,How to Build a Decentralized Data Platform,One data engineering team’s approach to balancing the needs…,Barr Moses,Towards Data Science,17/06/2021,8,132,https://towardsdatascience.com/how-to-build-a-decentralized-data-platform-58158db6409b,Data Engineering; Platform,
c09fe3d9d74f,How to find a data science mentor,And why it’s a good idea.,Russell Pollari,Towards Data Science,18/06/2021,4,242,https://towardsdatascience.com/how-to-find-a-data-science-mentor-c09fe3d9d74f,Data Science,
b80f6c0afe26,Solving Data Silos,"In a modern data system, It is hard to assume that all of your data will be available in a single database/data warehouse so…",Deepak Verma,,18/06/2021,5,212,https://medium.com/@yesdeepakverma/solving-data-silos-b80f6c0afe26,Database,
e7b0e45544a8,Manage Your Workflows With Apache Airflow.,"Introduction, Installation, and Setup Apache Airflow in…",Shritam Kumar Mund,Analytics Vidhya,19/06/2021,5,124,https://medium.com/analytics-vidhya/manage-your-workflows-with-apache-airflow-e7b0e45544a8,Apache Airflow,
907eb86c4938,dbt and the Analytics Engineer — what’s the hype about?,"If you work in the world of data, you have at…",Oliver Molander,VALIDIO,21/06/2021,10,729,https://medium.com/validio/dbt-and-the-analytics-engineer-whats-the-hype-about-907eb86c4938,Analytical,
ed98cdf913c1,LinkedIn DataHub Project Updates,May 2021 Edition,Shirshanka Das,DataHub Project,21/06/2021,9,198,https://medium.com/datahub-project/linkedin-datahub-project-updates-ed98cdf913c1,LinkedIn,
a711c4b9ce16,Data Engineering 101 — Exploring Variables using Pandas and Plotly,Super Simple Python Examples for…,Eric Kleppen,Python in Plain English,21/06/2021,7,121,https://python.plainenglish.io/data-engineering-101-exploring-variables-using-pandas-and-plotly-a711c4b9ce16,Data Engineering; Pandas; Plotly; Python; Variable,Python Programming
990f106f91e7,Is Data Engineering For You?,Maybe you’re a recovering data scientist?,SeattleDataGuy,SeattleDataGuy,22/06/2021,4,294,https://medium.com/coriers/is-data-engineering-for-you-990f106f91e7,Data Engineering,
4bb5e04f5574,Case Study: Choosing Local Cache Over Distributed,By Karishma Agarwal,IAS Tech Blog,IAS Tech Blog,22/06/2021,4,120,https://medium.com/ias-tech-blog/case-study-choosing-local-cache-over-distributed-4bb5e04f5574,,
4ed90e525167,10 Tips And Tricks For Data Scientists,Tips in R and Python for Data Scientists and Data Engineers,George Pipis,Geek Culture,22/06/2021,6,169,https://medium.com/geekculture/10-tips-and-tricks-for-data-scientists-4ed90e525167,Python; R,Python Programming; R programming
1118e88d9d7a,The lost Art of Data Modeling,Data Modeling seems to have become a lost art amongst data engineers. What was once the primal part of the…,Julien Kervizic,Hacking Analytics,23/06/2021,6,342,https://medium.com/analytics-and-data/the-lost-art-of-data-modeling-1118e88d9d7a,Data Modelling,
f6ed145fbe69,4 Data Pipeline Practices You (Probably) Didn’t Know About,Data engineering tricks to build quality…,Nicholas Leong,Towards Data Science,23/06/2021,7,133,https://towardsdatascience.com/4-data-pipeline-practices-you-probably-didnt-know-about-f6ed145fbe69,Data Engineering; Data Pipeline,
b6cf7f6fb73,How I Went From Analyst to Data Engineer,How to become a data engineer — and know if it’s right for you,SeattleDataGuy,Better Programming,23/06/2021,6,331,https://betterprogramming.pub/how-i-went-from-analyst-to-data-engineer-b6cf7f6fb73,,
de0055e89d9b,Data Science feels like a fake entrepreneur Coach on YouTube telling me that the future will be bright as long as I…,,Florian Grüning,kuwala-io,24/06/2021,7,271,https://medium.com/kuwala-io/data-science-feels-like-a-fake-entrepreneur-coach-on-youtube-telling-me-that-the-future-will-be-de0055e89d9b,Data Science; Youtube,
bd886060b9ab,10 QuestionsTo Practice Before Your Databricks Apache Spark 3.0 Developer Exam,In this article I share…,AnBento,Towards Data Science,25/06/2021,11,425,https://towardsdatascience.com/10-mcqs-to-practice-before-your-databricks-apache-spark-3-0-developer-exam-bd886060b9ab,Apache Spark; Databricks,SPARK
ef5a958627e7,10 Short Rules for a Data Engineer,They will save you headaches and your co-workers will be grateful.,Fran Lozano,,26/06/2021,3,345,https://medium.com/@franloza/10-short-rules-for-a-data-engineer-ef5a958627e7,,
451c541b2caa,3 Data Streaming Courses Taught In Python | 2021,Learn data stream processing in Python and advance…,AnBento,CodeX,26/06/2021,7,444,https://medium.com/codex/3-excellent-data-streaming-courses-taught-in-python-2021-451c541b2caa,Data Streaming; Python; Stream Processing,Python Programming
3abfd9aaccaa,Highlights from DATA+AI Summit 2021 💥,Takeaways from one of the biggest DATA/AI conference,Mehdi Ouazza,Towards Data Science,27/06/2021,4,152,https://towardsdatascience.com/highlights-from-data-ai-summit-2021-3abfd9aaccaa,Artificial Intelligence (AI),AI
1eca26239c51,Read This If You’re Considering a Career in Cloud Computing,A complete career guide covering the roles…,Arunn Thevapalan,Towards Data Science,28/06/2021,7,113,https://towardsdatascience.com/read-this-if-youre-considering-a-career-in-cloud-computing-1eca26239c51,IBM Cloud Computing,
df16f99d6405,How we extract data for our DW,A brief story of Alice’s official Airflow plugin for smart SQL data…,Felipe T. Farias,Alice Tech,29/06/2021,3,238,https://medium.com/alice-tech/how-we-extract-data-for-our-dw-df16f99d6405,Structured Query Language (SQL),SQL
58f1f83be2dc,Why you can’t scale your models without scaling your data: the less-talked-about side of MLOps,,Mikhail Tsirlin,keeptruckin-eng,29/06/2021,8,867,https://medium.com/keeptruckin-eng/why-you-cant-scale-your-models-without-scaling-your-data-58f1f83be2dc,LeSS; MLOps,
eaa077980a61,Origins of Data Role Conflicts,"As organizations grow, so too does the specialization of teams addressing specific aspects of the…",Matthew Seal,Noteable,29/06/2021,7,463,https://medium.com/noteableio/origins-of-data-role-conflicts-eaa077980a61,,
9f829eaa7549,Spark SQL 102 — Aggregations and Window Functions,Analytical functions in Spark for beginners.,David Vrba,Towards Data Science,30/06/2021,7,114,https://towardsdatascience.com/spark-sql-102-aggregations-and-window-functions-9f829eaa7549,Analytical; Apache Spark; Structured Query Language (SQL); Windows,SPARK; SQL
cca1fe93afcd,Fazendo beleza com dados em nuvem: a acelerada jornada de dados do Grupo Boticário,,Robson Mendonça,gb.tech,02/07/2021,7,116,https://medium.com/gbtech/fazendo-beleza-com-dados-em-nuvem-a-acelerada-jornada-de-dados-do-grupo-botic%C3%A1rio-cca1fe93afcd,,
3aed363f1d53,Implementing Customer Segmentation using RFM analysis with PySpark,A step-by-step guide to implement…,Asish Biswas,Towards Data Science,02/07/2021,6,114,https://towardsdatascience.com/implementing-customer-segmentation-using-rfm-analysis-with-pyspark-3aed363f1d53,Analysis; PySpark,
bfc7e3cf6abe,Great cheat sheet for SQL,"For many, SQL is the “meat and potatoes” of data analysis — it’s used for accessing, cleaning, and analyzing data…",Avinash Kumar,,03/07/2021,5,113,https://medium.com/@kumaravi256/great-cheat-sheet-for-sql-bfc7e3cf6abe,Data Analysis; Structured Query Language (SQL),SQL
66ba79fc7c1c,I Left Communications Engineering for Data Engineering — Here is my Journey,After two data science…,Ezz El Din Abdullah,Brainwave,03/07/2021,2,115,https://medium.com/the-brainwave/i-left-communications-engineering-for-data-engineering-here-is-my-journey-66ba79fc7c1c,Communication; Data Engineering; Data Science; Telecommunications Engineering,
ac56eaefe11b,Turn a Pandas DataFrame into an API,Share a dataframe with others or integrate the data into a…,Eric Green,Towards Data Science,05/07/2021,3,154,https://towardsdatascience.com/turn-a-pandas-dataframe-into-an-api-ac56eaefe11b,Application Programming Interface (API); Dataframe; Pandas,
9fae07edaba9,What on Earth is…dbt?,The orange logo that looks like a fidget spinner. The immense praise it gets every time it is mentioned. What is dbt? In…,Chris Nguyen,,05/07/2021,5,126,https://medium.com/@datadissectiondr/what-on-earth-is-dbt-9fae07edaba9,,
f06a05f19ee1,The Most Important Tool for Data Engineers,And it has nothing to do with Python or SQL,Leo Godin,Towards Data Science,06/07/2021,4,191,https://towardsdatascience.com/the-most-important-tool-for-data-engineers-f06a05f19ee1,Python; Structured Query Language (SQL),Python Programming; SQL
667fc3979dca,Why (and how) to put notebooks in production,"Use modern open-source tools to deploy, test, and debug…",Eduardo Blancas,Towards Data Science,07/07/2021,11,158,https://towardsdatascience.com/why-and-how-to-put-notebooks-in-production-667fc3979dca,Production Set,
8c9c5d7d6ee3,"Parallel Prefect: A bit about Dask, real fast","The problem: I heard Prefect can run Python in parallel, what is the simplest…",George Coyne,SlateCo,08/07/2021,2,208,https://medium.com/slateco-blog/parallel-prefect-a-bit-about-dask-real-fast-8c9c5d7d6ee3,Python,Python Programming
eac7898f0641,Data Engineering Roadmap For 2021,12 Steps To Help You Go From 0 To Data Engineering,SeattleDataGuy,SeattleDataGuy,09/07/2021,9,888,https://medium.com/coriers/data-engineering-roadmap-for-2021-eac7898f0641,Data Engineering; Golang,
451b06969c8f,Enabling Data Discovery in a Data Mesh: The Saxo Journey,,Sheetal Pratik,DataHub Project,09/07/2021,4,110,https://medium.com/datahub-project/enabling-data-discovery-in-a-data-mesh-the-saxo-journey-451b06969c8f,,
dfef321731f6,Data Engineering: Scheduling Data,"We have seen how data engineers process data. Today, let’s look at how data is scheduled.",Clifford Frempong,,09/07/2021,3,169,https://medium.com/@clifflolo/data-engineering-scheduling-data-dfef321731f6,Data Engineering; Scheduling,
fdecb62bcec0,The Rise of the ML Engineer,New perspectives on an ever-evolving role,Aparna Dhinakaran,Towards Data Science,10/07/2021,5,365,https://towardsdatascience.com/the-rise-of-the-ml-engineer-fdecb62bcec0,,
ba43e67d2531,"Oh, my dbt (data build tool)",My experience and a couple of notes of using this superb tool for a month,Tomas Peluritis,Towards Data Science,12/07/2021,10,102,https://towardsdatascience.com/oh-my-dbt-data-build-tool-ba43e67d2531,Build Tool,
2e2469020b91,Top 10 Tools for Data Engineers,An increase in cloud tools and the need to process a mountain of raw data created a significant rise in…,RudderStack,Geek Culture,13/07/2021,5,263,https://medium.com/geekculture/top-10-tools-for-data-engineers-2e2469020b91,,
f0a27fc32ecb,How Agoda manages 1.5 Trillion Events per day on Kafka,,Shaun Sit,Agoda Engineering & Design,13/07/2021,12,300,https://medium.com/agoda-engineering/how-agoda-manages-1-5-trillion-events-per-day-on-kafka-f0a27fc32ecb,Apache Kafka,
7fb9113a01ea,Data Engineers of Netflix — Interview with Kevin Wylie,“Data Engineers of Netflix”,Netflix Technology Blog,Netflix TechBlog,14/07/2021,5,590,https://netflixtechblog.com/data-engineers-of-netflix-interview-with-kevin-wylie-7fb9113a01ea,,
cd71e55490ba,A Data Mesh Approach to Data Warehousing,The pros and cons of data mesh as well as steps that…,Alexis McKenzie,Towards Data Science,14/07/2021,11,136,https://towardsdatascience.com/a-data-mesh-approach-to-data-warehousing-cd71e55490ba,,
